"nome","sku","departamento","categoria","img","valor","desconto","dt_hora"
"MISTURA PARA BOLO INTEGRAL UNIÃO DE MAÇÃ COM CANELA 400G",466,"Café da Manhã","alimentos","https://d2om08pcbtz1n1.cloudfront.net/71096cd9-c5da-4ce0-91b5-1158d6b78996.jpg",7.39,3,"1654632749.21351"
"MISTURA PARA BOLO LARANJA UNIÃO 400G",467,"Café da Manhã","alimentos","https://d2om08pcbtz1n1.cloudfront.net/d5a1b920-0d31-49bd-8d9b-e4568bc98cda.jpg",5.49,0,"1654632752.476453"
"MISTURA PARA BOLO DONA BENTA SABOR BAUNILHA 450G",468,"Café da Manhã","alimentos","https://d2om08pcbtz1n1.cloudfront.net/b3c389a5-85a6-4d45-9898-dc93b4f953ed.jpg",6.49,6,"1654632757.85543"
"MISTURA PARA BOLO DONA BENTA FUBÁ 450G",469,"Café da Manhã","alimentos","https://d2om08pcbtz1n1.cloudfront.net/78e7decb-3ff4-4f49-a4ca-a9728dc7af7f.jpg",6.49,6,"1654632761.041447"
"MISTURA PARA BOLO DONA BENTA INSPIRAÇÕES PETIT GATEAU 400G",470,"Café da Manhã","alimentos","https://d2om08pcbtz1n1.cloudfront.net/62eb4d7b-52d5-4003-aaa9-adf65d427a63.jpg",7.29,0,"1654632764.272909"
"MISTURA PARA BOLO DONA BENTA SABOR CHOCOLATE 450G",471,"Café da Manhã","alimentos","https://d2om08pcbtz1n1.cloudfront.net/654dd76b-06c8-4ebd-af12-ba846f75ccc0.jpg",7.99,12,"1654632769.759412"
"MISTURA PARA BOLO DONA BENTA SABOR LARANJA 450G",472,"Café da Manhã","alimentos","https://d2om08pcbtz1n1.cloudfront.net/f9760a94-2f91-454e-a30f-8d31a4cbdcbd.jpg",6.49,6,"1654632773.046828"
"TAPIOCA AKIO 500G",473,"Café da Manhã","alimentos","https://d2om08pcbtz1n1.cloudfront.net/tapiocaakio854.jpg",7.89,0,"1654632776.37351"
"TAPIOCA DA TERRINHA 500G",474,"Café da Manhã","alimentos","https://d2om08pcbtz1n1.cloudfront.net/produtos_1448471166_302LhJV23ey61z9DbHc9WjybaQ84ka.jpg",6.29,4,"1654632783.702026"
"TAPIOCA HIDRATADA DELIOCA PREMIUM DA TERRINHA 560G",475,"Café da Manhã","alimentos","https://d2om08pcbtz1n1.cloudfront.net/1e901d37-24e4-4091-b593-a998bdaf38cf.jpg",12.39,0,"1654632786.989986"
"BISNAGUINHA INTEGRAL PANCO 300G",476,"Café da Manhã","alimentos","https://d2om08pcbtz1n1.cloudfront.net/83fe3c85-d83f-41b3-9c4c-ad43136f5e3f.jfif",7.79,14,"1654632792.388793"
"BAGUETTE ARTESANAL JULICE 290G",478,"Café da Manhã","alimentos","https://d2om08pcbtz1n1.cloudfront.net/Baguete_Tradicional_Julie.jpg",12.39,0,"1654632797.063155"
"BAGUETTE INTEGRAL JULICE 290G",479,"Café da Manhã","alimentos","https://d2om08pcbtz1n1.cloudfront.net/Baguete_integral_Julice_1.jpg",14.69,0,"1654632804.411859"
"BRIOCHE JULICE 60G",480,"Café da Manhã","alimentos","https://d2om08pcbtz1n1.cloudfront.net/Brioche_Tradicional_Julice_1.jpg",7.19,0,"1654632811.778594"
"CROISSANT DE AMENDOAS JULICE 120G",481,"Café da Manhã","alimentos","https://d2om08pcbtz1n1.cloudfront.net/Croissant-de-amendoas-1.jpg",18.99,0,"1654632819.108697"
"CROISSANT JULICE 70G",482,"Café da Manhã","alimentos","https://d2om08pcbtz1n1.cloudfront.net/pao2.jpg",10.49,0,"1654632826.531084"
"PAIN AU CHOCOLAT COM AMÊNDOAS JULICE 130G",483,"Café da Manhã","alimentos","https://d2om08pcbtz1n1.cloudfront.net/Pain-au-Chocolat-com-amendoas-1.jpg",22.99,0,"1654632831.751359"
"PAIN AU CHOCOLAT JULICE 80G",484,"Café da Manhã","alimentos","https://d2om08pcbtz1n1.cloudfront.net/pain_au_chocolat_julice.jpg",13.39,0,"1654632839.110529"
"PÃO DE AZEITE JULICE 270G",485,"Café da Manhã","alimentos","https://d2om08pcbtz1n1.cloudfront.net/pao-azeiteA.jpg",18.99,0,"1654632846.293719"
"PÃO DE AZEITONAS VERDES E PRETAS JULICE 330G",486,"Café da Manhã","alimentos","https://d2om08pcbtz1n1.cloudfront.net/Pao_de_Azeitonas_Verdes_e_Pretas_Julice-1.jpg",29.99,0,"1654632851.653181"
"PÃO DE CALABRESA E NOZES JULICE 290G",487,"Café da Manhã","alimentos","https://d2om08pcbtz1n1.cloudfront.net/Pao_de_calabresa_com_nozes.jpg",27.99,0,"1654632858.975707"
"PÃO DE LINHAÇA COM CASTANHA DO PARÁ JULICE 370G",488,"Café da Manhã","alimentos","https://d2om08pcbtz1n1.cloudfront.net/pao2_1.jpg",26.99,0,"1654632866.246676"
"ERVILHA QUERO LATA 170G",489,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/d5aa3477-07ae-4259-9211-15ea8bdfa5cc.jpg",3.29,4,"1654632921.417748"
"GRÃO DE BICO QUERO LATA 170G",490,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/1ec71155-36e1-4877-8123-17bc8a9b459a.png",2.89,0,"1654632924.726514"
"ERVILHA QUERO CAIXA 170G",491,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/84b2a60b-8e78-4787-ba46-3c3df9628b48.jpg",3.49,0,"1654632929.881066"
"MILHO VERDE QUERO LATA 170G",492,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/d380f6c5-714b-42b3-ba94-bc83e1ea4000.jpg",3.59,0,"1654632935.132868"
"SELETA DE LEGUMES QUERO LATA 170G",493,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/3266df87-1dda-4ddb-8bf2-78254c531496.jpg",3.79,17,"1654632940.5969"
"ALCAPARRAS RAIOLA 65G",494,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/raiolaalcaparra65g86543.jpg",11.49,20,"1654632941.894377"
"AZEITONA PRETA AZAPA RAIOLA 345G",495,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/azeitona_preta_raiola_azapa_7o6ANXT.png",15.99,25,"1654632945.072917"
"AZEITONA PRETA RAIOLA DESCAROÇADA 160G",496,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/54686267-adef-4d5b-b35b-c152b44dd1eb.jpg",12.29,34,"1654632948.250089"
"AZEITONA PRETA RAIOLA FATIADA 155G",497,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/raiolaazeitonapretafat155g9654.jpg",12.99,34,"1654632951.464164"
"AZEITONA RAIOLA FATIADA 155G",498,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/5d01a00a-8409-4e6d-8a1c-db948cfe4bcf.jpg",9.19,29,"1654632954.516818"
"AZEITONA VERDE FATIADA FAMILIA RAIOLITA SACHÊ 150G",499,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/dae95e88-ac47-4aae-9477-199f85cd6b84.jpg",7.49,10,"1654632957.525612"
"AZEITONA VERDE RAIOLA COM CAROÇO FAMÍLIA RAIOLITA 200G",500,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/2803RAIOLA.jpg",8.99,0,"1654632960.690338"
"AZEITONA VERDE RAIOLA RECHEADA COM PIMENTÃO 195G",501,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/raiolaazeitonaverrechpim195g991.jpg",12.29,12,"1654632967.906947"
"AZEITONA VERDE RAIOLA SEM CAROÇO VIDRO 155G",502,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/4bb8b0e5-117d-4e99-b17b-345b57d52f36.jpg",10.49,23,"1654632970.96005"
"AZEITONA VERDE SEM CAROÇO FAMILIA RAIOLITA SACHÊ 150G",503,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/b707250b-01d0-4fe8-bd58-bfa2ea59562a.jpg",7.49,14,"1654632973.987525"
"COGUMELO CHAMPIGNON RAIOLA FATIADO 180G",504,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/COGUMELOFAT569.jpg",16.99,0,"1654632977.037863"
"COGUMELO CHAMPIGNON RAIOLA INTEIRO 100G",505,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/chapignoninteiro100.jpg",9.49,0,"1654632984.123026"
"COGUMELO CHAMPIGNON RAIOLA INTEIRO 200G",506,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/chapignoninteiro200.jpg",16.99,0,"1654632991.258613"
"TREMOÇO RAIOLA 200G",507,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/raiolatremoco200g957.jpg",11.79,0,"1654632998.509663"
"PEPINOS EM RODELAS HEMMER AGRIDOCE 350G",508,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/a8e03aca-6e94-4558-ad2a-24ba13265a1b.png",14.39,0,"1654633005.623548"
"ALCAPARRA ESPANHOLA LA PASTINA 60G",509,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/0e040c24-cbf0-4c12-be98-add75e5718f7.jpg",11.99,19,"1654633010.860972"
"AZEITONA CHILENA PRETA KALAMATA LA PASTINA INTEIRA 216G",510,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/0d833668-f118-4e21-b4b8-8322d6bd6eb1.png",27.99,0,"1654633011.945118"
"AZEITONA CHILENA PRETA KALAMATA LA PASTINA SEM CAROÇO 175G",511,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/32bd5668-4801-4e13-b33b-671945824ce2.jpg",26.99,0,"1654633019.146381"
"FARINHA DE MANDIOCA BRANCA GROSSA SECA KICALDO 500G",604,"Farinhas e Farofas","alimentos","https://d2om08pcbtz1n1.cloudfront.net/Kicaldo_farinha_de_mandioca_grossa.jpg",3.29,0,"1654633538.251412"
"ASPARGO BRANCO LA PASTINA 205G",512,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/b1aebe37-3157-4eac-b74a-04a5df926eef.jpg",27.99,0,"1654633026.435615"
"BRUSCHETTA LA PASTINA ALCACHOFRA 280G",513,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/LAPASTINAALCACHOFRA258_1.jpg",24.99,16,"1654633031.496343"
"BRUSCHETTA LA PASTINA ALCACHOFRA E PIMENTÃO 280G",514,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/5ee25b9e-0e05-46ad-9e38-7d439ef5811e.jpg",24.99,0,"1654633034.556707"
"BRUSCHETTA LA PASTINA DE ASPARGO VERDE 280G",515,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/eb35e394-16d0-4359-9c97-2e6d6bf83d7f.jpg",24.99,16,"1654633041.68885"
"BRUSCHETTA LA PASTINA JALAPENO E PIMENTÃO 280G",516,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/LAPASTINAPIMENTAOJALAPENO258.jpg",24.99,16,"1654633042.632437"
"CREME DE 4 QUEIJOS LA PASTINA TRUFADO 180G",517,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/1ddc3c1c-7dfc-43c6-9370-80169808073f.jpg",43.90,0,"1654633045.744577"
"TOMATE INTEIRO PELADO RAIOLA ITALIANO 400G",518,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/raiola.jpg",9.49,0,"1654633050.847385"
"TOMATE PELADO ITALIANO LA PASTINA 400G",519,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/badbcb80-2a6a-4a4b-9fd4-7636b30e2420.jpg",9.29,0,"1654633058.061946"
"TOMATE PELADO ITALIANO LA PASTINA EM CUBOS 400G",520,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/295ee10c-100e-4528-a977-451d4298106f.jpg",9.29,0,"1654633065.195126"
"CEREJA AO MARASCHINO RAIOLA EM CALDA 125G",521,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/cereja.jpg",16.99,0,"1654633070.487844"
"SALADA COM ATUM, BATATA DOCE E AZEITE DE OLIVA GOMES DA COSTA 150G",522,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/193b18da-8cfb-46f4-aa2e-f636dc469a9a.jpg",10.29,7,"1654633075.705953"
"SALADA GOMES DA COSTA COM ATUM E BATATA 150G",523,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/b7df03cb-372f-4485-b8f2-79b83cd9a9e8.jpg",10.29,0,"1654633076.721422"
"ATUM EM PEDAÇOS GOMES DA COSTA OLEO 170G",524,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/b79cff25-825d-4f15-8d26-32cdc3894bc7.jpg",9.19,15,"1654633083.924397"
"ATUM SÓLIDO GOMES DA COSTA OLEO 170G",525,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/f096b8f9-96f8-42a9-bfd1-78d09a364b7e.jpg",9.39,15,"1654633087.038153"
"ATUM EM PEDAÇOS GOMES DA COSTA AO NATURAL 170G",526,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/f4c2d170-80bc-487e-891e-b92673c25f43.jpg",9.19,18,"1654633090.411254"
"ATUM RALADO GOMES DA COSTA NATURAL 170G",527,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/a58341d1-3323-44f6-b872-4e170c036fea.jpg",6.59,11,"1654633093.533783"
"ATUM RALADO GOMES DA COSTA ÓLEO 170G",528,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/9050c039-57a0-46e1-bd56-7d27a8b11f19.jpg",6.59,11,"1654633096.908732"
"ATUM RALADO COQUEIRO 170G",529,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/b0bfd6db-471b-46af-8ee4-d3d3143b0b77.jpg",7.89,7,"1654633100.309891"
"ATUM RALADO COQUEIRO NATURAL 170G",530,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/bc979dd8-ff52-4184-a6bf-426521459248.jpg",6.49,0,"1654633103.459488"
"ATUM SÓLIDO COQUEIRO AO NATURAL 170G",531,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/cbe66649-25e7-4406-abc4-5ec020710ce5.jpg",9.99,8,"1654633110.596508"
"ATUM SÓLIDO COQUEIRO EM ÓLEO 170G",532,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/eb63162e-73cd-42b0-9708-626447efff6f.jpg",9.99,7,"1654633113.844208"
"ATUM EM PEDAÇOS AO NATURAL TOURS 180G",533,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/426ea490-c6b5-4727-81f8-559daa087042.jpg",17.99,0,"1654633117.011366"
"ATUM EM PEDAÇOS EM ÓLEO COMESTÍVEL TOURS 180G",534,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/f03826b3-0905-4f1f-b4b6-7bd9b9005f0c.jpg",18.49,0,"1654633124.309884"
"ATUM SÓLIDO AO NATURAL TOURS 180G",535,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/9f1d790f-c630-4797-8a92-462a7f545ea6.jpg",19.49,0,"1654633131.577761"
"ATUM SÓLIDO EM AZEITE DE OLIVA COM TOMATE SECO E AZEITONAS TOURS 180G",536,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/8c74ac73-9f74-45d4-a027-fa9ec94abfb8.jpg",19.49,0,"1654633138.794555"
"ATUM SÓLIDO EM AZEITE DE OLIVA TOURS 180G",537,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/f03c555b-2c47-4eea-a03c-ac4ee9c4e2c1.jpg",22.99,0,"1654633145.934317"
"BETERRABA EM CUBOS BONDUELLE LATA 400G",538,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/beterraba1.jpg",16.79,0,"1654633153.359948"
"ERVILHA EM CONSERVA BONDUELLE LATA 140G",539,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/a5ac90d1-1331-4d62-8933-130f26bc7c4f.jpg",7.99,0,"1654633158.418923"
"ERVILHA MUITO FINA FRESCA BONDUELLE ""PETIT POIS"" LATA 400G",540,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/ervilha1.jpg",16.49,15,"1654633166.078633"
"GRÃO DE BICO BONDUELLE LATA 400G",541,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/565950.png",21.49,6,"1654633167.136027"
"LENTILHA PREPARADA BONDUELLE LATA 400G",542,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/lentilha1.jpg",16.79,0,"1654633168.266691"
"MESCLA DE LEGUMES MACEDÔNIA BONDUELLE LATA 400G",543,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/macedonia1.jpg",16.79,0,"1654633173.374587"
"MILHO VERDE BONDUELLE LATA 150G",544,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/a918023f-a6fa-499e-8941-d9d17c24eede.png",9.49,0,"1654633178.475647"
"MILHO VERDE COZIDOS NO VAPOR BONDUELLE LATA 300G",545,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/milho1.jpg",17.99,7,"1654633183.703783"
"SELETA BONDUELLE EM CONSERVA SUAVE 200G",546,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/9e416816-cd92-4bd6-a28f-e6c88679b62d.jpg",5.19,0,"1654633184.729392"
"ABACAXI EM CALDA LATA PREDILECTA 400G",547,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/5f517fd5-c4a0-41ed-85b3-22df3ec93a90.jpg",18.49,0,"1654633190.051311"
"CEREJA EM CALDA PREDILECTA VIDRO 100G",548,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/7cfdc427-b183-4ca4-ade2-9baaa04f6391.jpg",19.79,0,"1654633195.133445"
"FIGO EM CALDA LATA PREDILECTA 400G",549,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/47ac89b1-6f80-45a9-b83d-8d63c2779f95.jpg",20.99,0,"1654633200.318629"
"PESSEGO EM CALDA PREDILECTA LATA 450G",550,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/95c8aab9-edba-4dd0-8e3c-f6e5f1e991f3.jpg",19.79,0,"1654633205.465526"
"DUETO MILHO E ERVILHA PREDILECTA LATA 170G",551,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/86946152-79d8-4f0e-a134-a9d624ad744e.jpg",3.69,0,"1654633210.516752"
"ERVILHA PREDILECTA LATA 170G",552,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/f79bdb2c-0485-4958-88cf-a30df13e4ebc.jpg",3.49,0,"1654633215.716987"
"MILHO VERDE PREDILECTA LATA 170G",553,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/5abce29f-9a08-441d-b28b-bd0fa203c9c7.jpg",3.79,0,"1654633220.867253"
"SELETA DE LEGUMES PREDILECTA LATA 170G",554,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/12fdff7a-f68d-484f-a11d-dfc3ef10073f.jpg",4.09,0,"1654633225.933744"
"SARDINHA GOMES DA COSTA COM MOLHO DE TOMATE 125G",555,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/fe7d132e-99e5-4ae9-bf1a-0df884df69ac.jpg",5.49,12,"1654633231.026242"
"FILÉ DE ATUM PEDAÇOS GOMES DA COSTA EM AZEITE DE OLIVA EXTRA VIRGEM COM ALHO 125G",556,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/404f27a5-9486-456a-b63e-7ee7b59239fc.jpg",12.99,0,"1654633234.394377"
"FILÉ DE SARDINHA GOMES DA COSTA COM ÓLEO 125G",557,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/02236441-acd2-4666-9d00-6082c6ae2a8d.jpg",10.29,0,"1654633239.653293"
"FILÉ DE SARDINHA GOMES DA COSTA EM ÓLEO COM PIMENTA 125G",558,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/0cce1723-dd33-41a5-af05-54dd4c7f68c8.jpg",10.29,15,"1654633244.682228"
"SARDINHA GOMES DA COSTA COM ÓLEO 125G",559,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/72d94ea4-a8c7-4f0b-817e-35b7b44ac38b.jpg",5.49,12,"1654633245.728036"
"SARDINHA GOMES DA COSTA ÓLEO 250G",560,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/b11f6d09-f84b-4d52-b671-5a7a7376e57b.jpg",9.29,0,"1654633248.871683"
"SARDINHA GOMES DA COSTA SABOR LIMÃO 125G",561,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/1b9035bd-795c-40ab-9e19-1b28e52f5f22.jpg",5.49,17,"1654633256.084793"
"SARDINHA COM ÓLEO COQUEIRO 125G",562,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/f7d07511-a07b-4283-af4e-304ca1945a40.jpg",5.99,0,"1654633259.216799"
"AZEITONA PRETA RAIOLITA COM CAROÇO VIDRO 200G",563,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/162.jpg",10.99,4,"1654633264.536222"
"AZEITONA PREMIUM AZAPA RIVOLI 200G",564,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/163.png",13.49,0,"1654633267.550091"
"AZEITONA VERDE C/ CAROÇO BONDUELLE 320G",565,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/azeitona1.jpg",14.99,20,"1654633274.707943"
"AZEITONA VERDE SEM CAROÇO RIVOLI VIDRO 160G",566,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/164.png",9.79,0,"1654633276.001987"
"ALCAPARRAS EM CONSERVA RIVOLI VIDRO 60G",567,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/7118.png",8.99,0,"1654633283.138933"
"AZEITONA VERDE C/ CAROÇO GALLO 183G",568,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/azeitona_com_caroco_gallo_5485.jpg",10.49,12,"1654633290.351221"
"COCO EM FLOCOS FLOCOCO SWEET SOCÔCO 100G",706,"Ingredientes Culinários","alimentos","https://d2om08pcbtz1n1.cloudfront.net/sococosweetfloco209.jpg",5.19,19,"1654634061.792972"
"AZEITONA VERDE GALLO FATIADA 150G",569,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/azeitona_fatiadas_gallo_5485.jpg",11.99,0,"1654633291.39083"
"AZEITONA VERDE FATIADA RIVOLI VIDRO 160G",570,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/5937.png",9.79,0,"1654633296.563535"
"ERVILHA FUGINI LATA 170G",571,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/57740bbd-7f56-431d-a9c4-e754846df7b5.jpg",3.49,0,"1654633303.85754"
"ERVILHA FUGINI SACHE 170G",572,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/ff58685e-653a-4d59-80d5-1c92fb51343f.jpg",3.09,0,"1654633309.081891"
"MILHO VERDE AO VAPO FUGINI CROCANTE LATA 170G",573,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/fuginimilho170g126.jpg",3.79,0,"1654633314.081599"
"MILHO VERDE EM CONSERVA FUGINI SACHÊ 170G",574,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/fd673e01-b34f-43b7-a587-0afec559e44b.jpg",3.19,0,"1654633321.346892"
"MILHO VERDE KNORR LATA 170G",575,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/milhoverdeknorr4135.jpg",3.59,0,"1654633328.51573"
"PALMITO DE PUPUNHA PICADO GOLDEN PALM 300G",576,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/GOLDENRECHEIO236.jpg",11.99,0,"1654633333.840087"
"PALMITO DE PUPUNHA GOLDEN GRILL PRONTO PARA ASSAR 550G",577,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/e5b2c3d4-270e-4818-8b50-a1c286488fa9.jpg",25.99,0,"1654633340.982623"
"PALMITO DE PUPUNHA INTEIRO GOLDEN PALM 270G",578,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/GOLDENINTEIRO236.jpg",17.49,0,"1654633346.202605"
"PALMITO DE PUPUNHA FATIADO GOLDEN PALM 270G",579,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/fatias_golden_270g.jpg",12.99,0,"1654633353.480456"
"PALMITO PUPUNHA BONDUELLE INTEIRO 300G",580,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/produtos_1454090715_RO5JDWdZsO1dPC96x932fu3mz5Zv0V.jpg",28.99,3,"1654633360.809504"
"PALMITO INTEIRO TIO PACO 300G",581,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/produtos_1467404768_sxZ1ydd63MUP3I0YEF9O1W7Q6A39gQ.png",19.79,8,"1654633364.115218"
"PALMITO PUPUNHA BONDUELLE SPAGUETTI 520G",582,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/pal.jpg",28.99,21,"1654633367.266414"
"SALSICHA VEGETAL SUPERBOM 400G",583,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/salsichavegetal345.jpg",19.99,27,"1654633368.410637"
"PICLES TIO PACO 200G",584,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/PICLESEMCONSERVA258.jpg",5.49,0,"1654633369.512062"
"TOMATE SECO TIO PACO 200G",585,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/TOMATESECO465.jpg",22.99,0,"1654633376.727258"
"CREME DE GERGELIM TAHINE JASMINE INTEGRAL 250G",586,"Conservas e Enlatados","alimentos","https://d2om08pcbtz1n1.cloudfront.net/tahinegergilim769.jpg",25.99,0,"1654633383.977617"
"FARINHA ORIENTAL PARA EMPANAR PANKO KARUI 200G",587,"Farinhas e Farofas","alimentos","https://d2om08pcbtz1n1.cloudfront.net/f6a18fc9-5804-45e5-9c18-7b45e18e9dbd.jpg",10.99,0,"1654633412.280743"
"FARINHA TEMPURAKO KARUI 500G",588,"Farinhas e Farofas","alimentos","https://d2om08pcbtz1n1.cloudfront.net/a9f5b28f-2a00-49cf-856c-ae89c7f4d2ac.jpg",18.99,0,"1654633417.425799"
